"No.","CV[V]","Z[ohm]","OFF"
"117","1.000","681.5465E+00",""
"118","1.000","681.4866E+00",""
"119","1.000","681.6211E+00",""
"120","1.000","681.4942E+00",""
"121","1.000","681.5451E+00",""
"122","1.000","681.4774E+00",""
"123","1.000","681.3797E+00",""
"124","1.000","681.3419E+00",""
"125","1.000","681.3420E+00",""
"126","1.000","681.2963E+00",""
"127","1.000","681.2166E+00",""
"128","1.000","681.2344E+00",""
"129","1.000","681.1727E+00",""
"130","1.000","681.1979E+00",""
"131","1.000","681.2494E+00",""
"132","1.000","681.2342E+00",""
"133","1.000","681.1601E+00",""
"134","1.000","681.2284E+00",""
"135","1.000","681.1605E+00",""
"136","1.000","681.1679E+00",""
"137","1.000","681.0739E+00",""
"138","1.000","680.9511E+00",""
"139","1.000","681.0843E+00",""
"140","1.000","681.1130E+00",""
"141","1.000","681.0711E+00",""
"142","1.000","681.0956E+00",""
"143","1.000","681.1189E+00",""
"144","1.000","681.0704E+00",""
"145","1.000","681.0722E+00",""
"146","1.000","681.0005E+00",""
"147","1.000","681.0569E+00",""
"148","1.000","681.1328E+00",""
"149","1.000","680.9825E+00",""
"150","1.000","680.9776E+00",""
"151","1.000","681.0216E+00",""
"152","1.000","680.9507E+00",""
"153","1.000","680.9230E+00",""
"154","1.000","680.9254E+00",""
"155","1.000","680.9518E+00",""
"156","1.000","680.8899E+00",""
"157","1.000","681.0044E+00",""
"158","1.000","681.0680E+00",""
"159","1.000","681.0341E+00",""
"160","1.000","680.9083E+00",""
"161","1.000","680.8929E+00",""
"162","1.000","680.9405E+00",""
"163","1.000","680.8939E+00",""
"164","1.000","680.9234E+00",""
"165","1.000","680.8430E+00",""
"166","1.000","680.8240E+00",""
"167","1.000","680.7508E+00",""
"168","1.000","680.8521E+00",""
"169","1.000","680.9415E+00",""
"170","1.000","680.7670E+00",""
"171","1.000","680.7106E+00",""
"172","1.000","680.7268E+00",""
"173","1.000","680.6335E+00",""
"174","1.000","680.6969E+00",""
"175","1.000","680.5775E+00",""
"176","1.000","680.5894E+00",""
"177","1.000","680.6059E+00",""
"178","1.000","680.6546E+00",""
"179","1.000","680.7050E+00",""
"180","1.000","680.6220E+00",""
"181","1.000","680.5587E+00",""
"182","1.000","680.6075E+00",""
"183","1.000","680.5790E+00",""
"184","1.000","680.5939E+00",""
"185","1.000","680.5470E+00",""
"186","1.000","680.5467E+00",""
"187","1.000","680.5525E+00",""
"188","1.000","680.6132E+00",""
"189","1.000","680.5137E+00",""
"190","1.000","680.3769E+00",""
"191","1.000","680.4158E+00",""
"192","1.000","680.4678E+00",""
"193","1.000","680.3317E+00",""
"194","1.000","680.3346E+00",""
"195","1.000","680.2589E+00",""
"196","1.000","680.2124E+00",""
"197","1.000","680.2524E+00",""
"198","1.000","680.1912E+00",""
"199","1.000","680.2443E+00",""
"200","1.000","680.2859E+00",""
"201","1.000","680.1967E+00",""
"202","1.000","680.1660E+00",""
"203","1.000","680.1928E+00",""
"204","1.000","680.1917E+00",""
"205","1.000","680.1458E+00",""
"206","1.000","680.0456E+00",""
"207","1.000","679.9740E+00",""
"208","1.000","679.9615E+00",""
"209","1.000","679.9138E+00",""
"210","1.000","679.9402E+00",""
"211","1.000","679.8950E+00",""
"212","1.000","679.8926E+00",""
"213","1.000","679.9366E+00",""
"214","1.000","679.9459E+00",""
"215","1.000","679.9072E+00",""
"216","1.000","679.8536E+00",""
"217","1.000","679.8755E+00",""
"218","1.000","679.7991E+00",""
"219","1.000","679.8373E+00",""
"220","1.000","679.7513E+00",""
"221","1.000","679.7957E+00",""
"222","1.000","679.7362E+00",""
"223","1.000","679.7198E+00",""
"224","1.000","679.6797E+00",""
"225","1.000","679.6060E+00",""
"226","1.000","679.7396E+00",""
"227","1.000","679.6595E+00",""
"228","1.000","679.6679E+00",""
"229","1.000","679.5108E+00",""
"230","1.000","679.5387E+00",""
"231","1.000","679.6006E+00",""
"232","1.000","679.6087E+00",""
"233","1.000","679.6325E+00",""
"234","1.000","679.5646E+00",""
"235","1.000","679.6136E+00",""
"236","1.000","679.6415E+00",""
"237","1.000","679.5907E+00",""
"238","1.000","679.5810E+00",""
"239","1.000","679.5762E+00",""
"240","1.000","679.5735E+00",""
"241","1.000","679.6098E+00",""

