"No.","CV[V]","Z[ohm]","OFF"
"107","1.000","666.3968E+00",""
"108","1.000","666.3445E+00",""
"109","1.000","666.2948E+00",""
"110","1.000","666.3187E+00",""
"111","1.000","666.3289E+00",""
"112","1.000","666.3632E+00",""
"113","1.000","666.3141E+00",""
"114","1.000","666.3864E+00",""
"115","1.000","666.3637E+00",""
"116","1.000","666.3196E+00",""
"117","1.000","666.3571E+00",""
"118","1.000","666.2946E+00",""
"119","1.000","666.3718E+00",""
"120","1.000","666.3566E+00",""
"121","1.000","666.3603E+00",""
"122","1.000","666.3889E+00",""
"123","1.000","666.3395E+00",""
"124","1.000","666.3854E+00",""
"125","1.000","666.3528E+00",""
"126","1.000","666.4102E+00",""
"127","1.000","666.3956E+00",""
"128","1.000","666.3824E+00",""
"129","1.000","666.3273E+00",""
"130","1.000","666.3961E+00",""
"131","1.000","666.3761E+00",""
"132","1.000","666.4018E+00",""
"133","1.000","666.4549E+00",""
"134","1.000","666.4336E+00",""
"135","1.000","666.4359E+00",""
"136","1.000","666.4251E+00",""
"137","1.000","666.4353E+00",""
"138","1.000","666.4614E+00",""
"139","1.000","666.4727E+00",""
"140","1.000","666.4161E+00",""
"141","1.000","666.4121E+00",""
"142","1.000","666.4057E+00",""
"143","1.000","666.4422E+00",""
"144","1.000","666.3752E+00",""
"145","1.000","666.3967E+00",""
"146","1.000","666.4092E+00",""
"147","1.000","666.4395E+00",""
"148","1.000","666.4595E+00",""
"149","1.000","666.4134E+00",""
"150","1.000","666.4180E+00",""
"151","1.000","666.4052E+00",""
"152","1.000","666.4390E+00",""
"153","1.000","666.4010E+00",""
"154","1.000","666.4335E+00",""
"155","1.000","666.5017E+00",""
"156","1.000","666.4658E+00",""
"157","1.000","666.4964E+00",""
"158","1.000","666.4600E+00",""
"159","1.000","666.4429E+00",""
"160","1.000","666.5281E+00",""
"161","1.000","666.3272E+00",""
"162","1.000","666.4587E+00",""
"163","1.000","666.4071E+00",""
"164","1.000","666.5326E+00",""
"165","1.000","666.4367E+00",""
"166","1.000","666.5052E+00",""
"167","1.000","666.4279E+00",""
"168","1.000","666.5560E+00",""
"169","1.000","666.4774E+00",""
"170","1.000","666.4894E+00",""
"171","1.000","666.5335E+00",""
"172","1.000","666.5082E+00",""
"173","1.000","666.5088E+00",""
"174","1.000","666.3865E+00",""
"175","1.000","666.4781E+00",""
"176","1.000","666.4576E+00",""
"177","1.000","666.4608E+00",""
"178","1.000","666.4561E+00",""
"179","1.000","666.4591E+00",""
"180","1.000","666.4531E+00",""
"181","1.000","666.4476E+00",""
"182","1.000","666.4499E+00",""
"183","1.000","666.4574E+00",""
"184","1.000","666.4174E+00",""
"185","1.000","666.4928E+00",""
"186","1.000","666.4440E+00",""
"187","1.000","666.4741E+00",""
"188","1.000","666.4640E+00",""
"189","1.000","666.3844E+00",""
"190","1.000","666.4225E+00",""
"191","1.000","666.4161E+00",""
"192","1.000","666.4450E+00",""
"193","1.000","666.4921E+00",""
"194","1.000","666.4346E+00",""
"195","1.000","666.2016E+00",""
"196","1.000","666.4466E+00",""
"197","1.000","666.4683E+00",""
"198","1.000","666.3921E+00",""
"199","1.000","666.3961E+00",""
"200","1.000","666.4257E+00",""
"201","1.000","666.4417E+00",""
"202","1.000","666.4064E+00",""
"203","1.000","666.4239E+00",""
"204","1.000","666.4254E+00",""
"205","1.000","666.3667E+00",""
"206","1.000","666.3970E+00",""
"207","1.000","666.3834E+00",""
"208","1.000","666.3705E+00",""
"209","1.000","666.3306E+00",""
"210","1.000","666.2976E+00",""
"211","1.000","666.3836E+00",""
"212","1.000","666.4047E+00",""
"213","1.000","666.3478E+00",""
"214","1.000","666.3767E+00",""
"215","1.000","666.3454E+00",""
"216","1.000","666.3573E+00",""
"217","1.000","666.3833E+00",""
"218","1.000","666.3798E+00",""
"219","1.000","666.3675E+00",""
"220","1.000","666.3614E+00",""
"221","1.000","666.3715E+00",""
"222","1.000","666.3554E+00",""
"223","1.000","666.3642E+00",""
"224","1.000","666.3942E+00",""
"225","1.000","666.3701E+00",""
"226","1.000","666.3254E+00",""
"227","1.000","666.1960E+00",""
"228","1.000","666.3302E+00",""
"229","1.000","666.3048E+00",""
"230","1.000","666.2996E+00",""
"231","1.000","666.2614E+00",""
"232","1.000","666.2285E+00",""
"233","1.000","666.2379E+00",""
"234","1.000","666.2071E+00",""
"235","1.000","666.2591E+00",""
"236","1.000","666.1830E+00",""
"237","1.000","666.2861E+00",""
"238","1.000","666.2956E+00",""
"239","1.000","666.3139E+00",""
"240","1.000","666.4347E+00",""
"241","1.000","666.3182E+00",""

