"No.","CV[V]","Z[ohm]","OFF"
"79","1.000","455.0777E+00",""
"80","1.000","455.0321E+00",""
"81","1.000","455.0070E+00",""
"82","1.000","454.9157E+00",""
"83","1.000","454.7660E+00",""
"84","1.000","454.6282E+00",""
"85","1.000","454.4649E+00",""
"86","1.000","454.4248E+00",""
"87","1.000","454.4712E+00",""
"88","1.000","454.3518E+00",""
"89","1.000","454.1740E+00",""
"90","1.000","454.2350E+00",""
"91","1.000","454.3240E+00",""
"92","1.000","454.3551E+00",""
"93","1.000","454.3336E+00",""
"94","1.000","454.2036E+00",""
"95","1.000","454.1526E+00",""
"96","1.000","454.0205E+00",""
"97","1.000","454.0795E+00",""
"98","1.000","453.9000E+00",""
"99","1.000","453.9166E+00",""
"100","1.000","453.8146E+00",""
"101","1.000","453.6865E+00",""
"102","1.000","453.6635E+00",""
"103","1.000","453.6297E+00",""
"104","1.000","453.5288E+00",""
"105","1.000","453.4640E+00",""
"106","1.000","453.4326E+00",""
"107","1.000","453.3717E+00",""
"108","1.000","453.3254E+00",""
"109","1.000","453.1496E+00",""
"110","1.000","453.1489E+00",""
"111","1.000","453.1765E+00",""
"112","1.000","453.0541E+00",""
"113","1.000","453.0223E+00",""
"114","1.000","452.8922E+00",""
"115","1.000","452.7663E+00",""
"116","1.000","452.7228E+00",""
"117","1.000","452.5245E+00",""
"118","1.000","452.5670E+00",""
"119","1.000","452.5252E+00",""
"120","1.000","452.4325E+00",""
"121","1.000","452.3994E+00",""
"122","1.000","452.3130E+00",""
"123","1.000","452.0794E+00",""
"124","1.000","452.0206E+00",""
"125","1.000","451.9520E+00",""
"126","1.000","451.8591E+00",""
"127","1.000","451.7027E+00",""
"128","1.000","451.6745E+00",""
"129","1.000","451.5839E+00",""
"130","1.000","451.6046E+00",""
"131","1.000","451.3902E+00",""
"132","1.000","451.2864E+00",""
"133","1.000","451.2212E+00",""
"134","1.000","451.1046E+00",""
"135","1.000","451.0602E+00",""
"136","1.000","450.8063E+00",""
"137","1.000","450.6860E+00",""
"138","1.000","450.6541E+00",""
"139","1.000","450.3827E+00",""
"140","1.000","450.4303E+00",""
"141","1.000","450.3469E+00",""
"142","1.000","450.1568E+00",""
"143","1.000","450.1177E+00",""
"144","1.000","449.9868E+00",""
"145","1.000","449.8122E+00",""
"146","1.000","449.8401E+00",""
"147","1.000","449.6909E+00",""
"148","1.000","449.6061E+00",""
"149","1.000","449.4905E+00",""
"150","1.000","449.4343E+00",""
"151","1.000","449.5229E+00",""
"152","1.000","449.4325E+00",""
"153","1.000","449.3058E+00",""
"154","1.000","449.4010E+00",""
"155","1.000","449.2232E+00",""
"156","1.000","449.0925E+00",""
"157","1.000","449.0663E+00",""
"158","1.000","449.1790E+00",""
"159","1.000","449.1635E+00",""
"160","1.000","449.1001E+00",""
"161","1.000","449.0201E+00",""
"162","1.000","448.8504E+00",""
"163","1.000","448.7918E+00",""
"164","1.000","448.7199E+00",""
"165","1.000","448.5403E+00",""
"166","1.000","448.5974E+00",""
"167","1.000","448.6053E+00",""
"168","1.000","448.4137E+00",""
"169","1.000","448.3796E+00",""
"170","1.000","448.3313E+00",""
"171","1.000","448.2215E+00",""
"172","1.000","448.0751E+00",""
"173","1.000","448.1506E+00",""
"174","1.000","448.0823E+00",""
"175","1.000","447.9975E+00",""
"176","1.000","448.1525E+00",""
"177","1.000","447.9324E+00",""
"178","1.000","447.8998E+00",""
"179","1.000","447.9713E+00",""
"180","1.000","447.8437E+00",""
"181","1.000","447.7748E+00",""
"182","1.000","447.6548E+00",""
"183","1.000","447.6063E+00",""
"184","1.000","447.5299E+00",""
"185","1.000","447.3945E+00",""
"186","1.000","447.3972E+00",""
"187","1.000","447.3620E+00",""
"188","1.000","447.3118E+00",""
"189","1.000","447.2198E+00",""
"190","1.000","447.1388E+00",""
"191","1.000","447.1743E+00",""
"192","1.000","446.9839E+00",""
"193","1.000","446.9656E+00",""
"194","1.000","446.9659E+00",""
"195","1.000","446.9384E+00",""
"196","1.000","446.9289E+00",""
"197","1.000","446.7945E+00",""
"198","1.000","446.7893E+00",""
"199","1.000","446.8620E+00",""
"200","1.000","446.7907E+00",""
"201","1.000","446.8413E+00",""
"202","1.000","446.7411E+00",""
"203","1.000","446.7314E+00",""
"204","1.000","446.6160E+00",""
"205","1.000","446.4388E+00",""
"206","1.000","446.4578E+00",""
"207","1.000","446.3871E+00",""
"208","1.000","446.4244E+00",""
"209","1.000","446.6315E+00",""
"210","1.000","446.5509E+00",""
"211","1.000","446.4828E+00",""
"212","1.000","446.4850E+00",""
"213","1.000","446.2703E+00",""
"214","1.000","446.1740E+00",""
"215","1.000","446.0751E+00",""
"216","1.000","446.1306E+00",""
"217","1.000","446.1289E+00",""
"218","1.000","446.1376E+00",""
"219","1.000","446.1498E+00",""
"220","1.000","446.1305E+00",""
"221","1.000","446.1788E+00",""
"222","1.000","446.1365E+00",""
"223","1.000","446.1623E+00",""
"224","1.000","446.1676E+00",""
"225","1.000","446.1135E+00",""
"226","1.000","446.0385E+00",""
"227","1.000","445.9710E+00",""
"228","1.000","445.9835E+00",""
"229","1.000","445.9966E+00",""
"230","1.000","446.1126E+00",""
"231","1.000","445.9982E+00",""
"232","1.000","445.9031E+00",""
"233","1.000","445.8544E+00",""
"234","1.000","445.7763E+00",""
"235","1.000","445.7315E+00",""
"236","1.000","445.7845E+00",""
"237","1.000","445.6889E+00",""
"238","1.000","445.7266E+00",""
"239","1.000","445.7219E+00",""
"240","1.000","445.7136E+00",""
"241","1.000","445.6808E+00",""

