"No.","CV[V]","Z[ohm]","OFF"
"131","1.000","666.3301E+00",""
"132","1.000","666.3220E+00",""
"133","1.000","666.3247E+00",""
"134","1.000","666.3664E+00",""
"135","1.000","666.2954E+00",""
"136","1.000","666.3188E+00",""
"137","1.000","666.3693E+00",""
"138","1.000","666.4292E+00",""
"139","1.000","666.2937E+00",""
"140","1.000","666.2746E+00",""
"141","1.000","666.3853E+00",""
"142","1.000","666.3741E+00",""
"143","1.000","666.3106E+00",""
"144","1.000","666.3387E+00",""
"145","1.000","666.3276E+00",""
"146","1.000","666.2947E+00",""
"147","1.000","666.3852E+00",""
"148","1.000","666.2763E+00",""
"149","1.000","666.3324E+00",""
"150","1.000","666.2116E+00",""
"151","1.000","666.3218E+00",""
"152","1.000","666.3286E+00",""
"153","1.000","666.2879E+00",""
"154","1.000","666.2591E+00",""
"155","1.000","666.2989E+00",""
"156","1.000","666.0212E+00",""
"157","1.000","666.3003E+00",""
"158","1.000","666.2309E+00",""
"159","1.000","666.2338E+00",""
"160","1.000","666.2314E+00",""
"161","1.000","666.2972E+00",""
"162","1.000","666.2398E+00",""
"163","1.000","666.1761E+00",""
"164","1.000","666.2823E+00",""
"165","1.000","666.2346E+00",""
"166","1.000","666.2261E+00",""
"167","1.000","666.2315E+00",""
"168","1.000","666.2026E+00",""
"169","1.000","666.2145E+00",""
"170","1.000","666.2070E+00",""
"171","1.000","666.1690E+00",""
"172","1.000","666.1920E+00",""
"173","1.000","666.1840E+00",""
"174","1.000","666.1635E+00",""
"175","1.000","666.2016E+00",""
"176","1.000","666.2006E+00",""
"177","1.000","666.1559E+00",""
"178","1.000","666.2011E+00",""
"179","1.000","666.1931E+00",""
"180","1.000","666.2030E+00",""
"181","1.000","666.2097E+00",""
"182","1.000","666.1660E+00",""
"183","1.000","666.2172E+00",""
"184","1.000","666.2023E+00",""
"185","1.000","666.1933E+00",""
"186","1.000","666.1875E+00",""
"187","1.000","666.1529E+00",""
"188","1.000","666.1490E+00",""
"189","1.000","666.1418E+00",""
"190","1.000","666.1591E+00",""
"191","1.000","666.1528E+00",""
"192","1.000","666.9164E+00",""
"193","1.000","667.5934E+00",""
"194","1.000","667.6681E+00",""
"195","1.000","667.4840E+00",""
"196","1.000","667.4482E+00",""
"197","1.000","667.3643E+00",""
"198","1.000","667.4148E+00",""
"199","1.000","667.2693E+00",""
"200","1.000","667.3709E+00",""
"201","1.000","667.1445E+00",""
"202","1.000","667.3934E+00",""
"203","1.000","667.5637E+00",""
"204","1.000","667.4789E+00",""
"205","1.000","667.8224E+00",""
"206","1.000","667.3425E+00",""
"207","1.000","666.9906E+00",""
"208","1.000","666.9050E+00",""
"209","1.000","666.8401E+00",""
"210","1.000","666.7722E+00",""
"211","1.000","666.8237E+00",""
"212","1.000","666.7352E+00",""
"213","1.000","666.6027E+00",""
"214","1.000","666.6008E+00",""
"215","1.000","666.6736E+00",""
"216","1.000","667.0243E+00",""
"217","1.000","666.9636E+00",""
"218","1.000","667.0243E+00",""
"219","1.000","667.1664E+00",""
"220","1.000","667.7584E+00",""
"221","1.000","667.6850E+00",""
"222","1.000","668.3223E+00",""
"223","1.000","668.1584E+00",""
"224","1.000","668.7727E+00",""
"225","1.000","668.1586E+00",""
"226","1.000","668.0185E+00",""
"227","1.000","667.9023E+00",""
"228","1.000","667.6417E+00",""
"229","1.000","667.7102E+00",""
"230","1.000","667.8663E+00",""
"231","1.000","667.6706E+00",""
"232","1.000","667.8022E+00",""
"233","1.000","667.8260E+00",""
"234","1.000","667.5632E+00",""
"235","1.000","667.7713E+00",""
"236","1.000","667.7420E+00",""
"237","1.000","667.6536E+00",""
"238","1.000","667.7346E+00",""
"239","1.000","667.4396E+00",""
"240","1.000","667.3885E+00",""
"241","1.000","667.5701E+00",""

