"No.","CV[V]","Z[ohm]","OFF"
"122","1.000","315.9400E+00",""
"123","1.000","315.8330E+00",""
"124","1.000","315.7309E+00",""
"125","1.000","315.8765E+00",""
"126","1.000","315.7970E+00",""
"127","1.000","315.7838E+00",""
"128","1.000","315.7389E+00",""
"129","1.000","315.7168E+00",""
"130","1.000","315.5976E+00",""
"131","1.000","315.6429E+00",""
"132","1.000","315.6470E+00",""
"133","1.000","315.5557E+00",""
"134","1.000","315.5591E+00",""
"135","1.000","315.7090E+00",""
"136","1.000","315.6539E+00",""
"137","1.000","315.5931E+00",""
"138","1.000","315.5536E+00",""
"139","1.000","315.4148E+00",""
"140","1.000","315.4474E+00",""
"141","1.000","315.4440E+00",""
"142","1.000","315.5370E+00",""
"143","1.000","315.4259E+00",""
"144","1.000","315.4506E+00",""
"145","1.000","315.4112E+00",""
"146","1.000","315.4836E+00",""
"147","1.000","315.4244E+00",""
"148","1.000","315.3882E+00",""
"149","1.000","315.3948E+00",""
"150","1.000","315.3092E+00",""
"151","1.000","315.3857E+00",""
"152","1.000","315.3521E+00",""
"153","1.000","315.3376E+00",""
"154","1.000","315.3070E+00",""
"155","1.000","315.2885E+00",""
"156","1.000","315.3199E+00",""
"157","1.000","315.3585E+00",""
"158","1.000","315.3119E+00",""
"159","1.000","315.2369E+00",""
"160","1.000","315.2815E+00",""
"161","1.000","315.2852E+00",""
"162","1.000","315.2372E+00",""
"163","1.000","315.1969E+00",""
"164","1.000","315.1774E+00",""
"165","1.000","315.1354E+00",""
"166","1.000","315.1202E+00",""
"167","1.000","315.1203E+00",""
"168","1.000","315.0733E+00",""
"169","1.000","315.0603E+00",""
"170","1.000","315.1303E+00",""
"171","1.000","315.0605E+00",""
"172","1.000","315.0178E+00",""
"173","1.000","314.9822E+00",""
"174","1.000","315.0354E+00",""
"175","1.000","314.8487E+00",""
"176","1.000","314.8812E+00",""
"177","1.000","314.9187E+00",""
"178","1.000","314.9062E+00",""
"179","1.000","314.9379E+00",""
"180","1.000","314.8634E+00",""
"181","1.000","314.8184E+00",""
"182","1.000","314.7343E+00",""
"183","1.000","314.7823E+00",""
"184","1.000","314.7764E+00",""
"185","1.000","314.7890E+00",""
"186","1.000","314.7793E+00",""
"187","1.000","314.8271E+00",""
"188","1.000","314.7179E+00",""
"189","1.000","314.7068E+00",""
"190","1.000","314.7912E+00",""
"191","1.000","314.7951E+00",""
"192","1.000","314.7818E+00",""
"193","1.000","314.7827E+00",""
"194","1.000","314.6845E+00",""
"195","1.000","314.6841E+00",""
"196","1.000","314.7098E+00",""
"197","1.000","314.6994E+00",""
"198","1.000","314.6494E+00",""
"199","1.000","314.6550E+00",""
"200","1.000","314.6471E+00",""
"201","1.000","314.6656E+00",""
"202","1.000","314.6946E+00",""
"203","1.000","314.6781E+00",""
"204","1.000","314.6777E+00",""
"205","1.000","314.6569E+00",""
"206","1.000","314.5587E+00",""
"207","1.000","314.6570E+00",""
"208","1.000","314.7015E+00",""
"209","1.000","314.6687E+00",""
"210","1.000","314.5718E+00",""
"211","1.000","314.4640E+00",""
"212","1.000","314.5107E+00",""
"213","1.000","314.4884E+00",""
"214","1.000","314.6764E+00",""
"215","1.000","314.6806E+00",""
"216","1.000","314.6385E+00",""
"217","1.000","314.5308E+00",""
"218","1.000","314.4473E+00",""
"219","1.000","314.5787E+00",""
"220","1.000","314.4611E+00",""
"221","1.000","314.5917E+00",""
"222","1.000","314.6883E+00",""
"223","1.000","314.6223E+00",""
"224","1.000","314.7484E+00",""
"225","1.000","314.7304E+00",""
"226","1.000","314.9226E+00",""
"227","1.000","314.9594E+00",""
"228","1.000","315.0822E+00",""
"229","1.000","314.8996E+00",""
"230","1.000","314.9485E+00",""
"231","1.000","315.0147E+00",""
"232","1.000","315.0250E+00",""
"233","1.000","315.0732E+00",""
"234","1.000","314.9841E+00",""
"235","1.000","314.9682E+00",""
"236","1.000","314.9837E+00",""
"237","1.000","314.9433E+00",""
"238","1.000","314.9492E+00",""
"239","1.000","314.9663E+00",""
"240","1.000","314.9477E+00",""
"241","1.000","314.8241E+00",""

